N°;Secondes;Brut;Volts;Date
    415;  4170;1046;1.308;Mon Feb 20 20:39:37 2017
    416;  4180;1047;1.310;Mon Feb 20 20:39:47 2017
    417;  4190;1046;1.308;Mon Feb 20 20:39:57 2017
    418;  4200;1047;1.310;Mon Feb 20 20:40:07 2017
    419;  4210;1046;1.308;Mon Feb 20 20:40:17 2017
    420;  4220;1046;1.308;Mon Feb 20 20:40:27 2017
    421;  4230;1046;1.308;Mon Feb 20 20:40:37 2017
    422;  4240;1046;1.308;Mon Feb 20 20:40:47 2017
    423;  4251;1046;1.308;Mon Feb 20 20:40:58 2017
    424;  4261;1046;1.308;Mon Feb 20 20:41:08 2017
    425;  4271;1046;1.308;Mon Feb 20 20:41:18 2017
    426;  4281;1046;1.308;Mon Feb 20 20:41:28 2017
    427;  4291;1046;1.308;Mon Feb 20 20:41:38 2017
    428;  4301;1045;1.307;Mon Feb 20 20:41:48 2017
    429;  4311;1045;1.307;Mon Feb 20 20:41:58 2017
    430;  4321;1045;1.307;Mon Feb 20 20:42:08 2017
    431;  4331;1046;1.308;Mon Feb 20 20:42:18 2017
    432;  4341;1045;1.307;Mon Feb 20 20:42:28 2017
    433;  4351;1046;1.308;Mon Feb 20 20:42:38 2017
    434;  4361;1045;1.307;Mon Feb 20 20:42:48 2017
    435;  4371;1045;1.307;Mon Feb 20 20:42:58 2017
    436;  4381;1045;1.307;Mon Feb 20 20:43:08 2017
